stem,orig_img,frag_img,gt_mask,iou_orig,iou_frag,chance_iou,niou_orig,niou_frag,score_orig,score_frag,noise_density,source_csv,norm_iou_orig,norm_iou_frag,delta_norm
COCO_val2014_000000318219_ann1969971,outputs/experiments/noise_density/n100/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n100/stimuli/fragments/COCO_val2014_000000318219_ann1969971_fragmented.png,outputs/experiments/noise_density/n100/assets/masks/COCO_val2014_000000318219_ann1969971_mask.png,0.7373737373737373,0.0183403982454049,0.0182329136690647,0.7324963667220188,0.0001094807290208,0.963463306427002,0.9837510585784912,100,outputs/experiments/noise_density/n100/metrics/sam_iou.csv,0.7324963667220188,0.00010948072902086289,0.732386885992998
COCO_val2014_000000554625_ann30093,outputs/experiments/noise_density/n100/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n100/stimuli/fragments/COCO_val2014_000000554625_ann30093_fragmented.png,outputs/experiments/noise_density/n100/assets/masks/COCO_val2014_000000554625_ann30093_mask.png,0.4553933113518605,0.0288302460929421,0.0286384976525821,0.4393367584241001,0.0001974017293218,0.982239842414856,0.9950578212738036,100,outputs/experiments/noise_density/n100/metrics/sam_iou.csv,0.4393367584241,0.00019740172932179845,0.4391393566947782
COCO_val2014_000000554625_ann200698,outputs/experiments/noise_density/n100/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n100/stimuli/fragments/COCO_val2014_000000554625_ann200698_fragmented.png,outputs/experiments/noise_density/n100/assets/masks/COCO_val2014_000000554625_ann200698_mask.png,0.4146160733582389,0.108939796525486,0.1081279342723004,0.3436458555699549,0.0009102900341689,0.9941143989562988,1.003231406211853,100,outputs/experiments/noise_density/n100/metrics/sam_iou.csv,0.3436458555699551,0.0009102900341689436,0.34273556553578616
COCO_val2014_000000554625_ann215463,outputs/experiments/noise_density/n100/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n100/stimuli/fragments/COCO_val2014_000000554625_ann215463_fragmented.png,outputs/experiments/noise_density/n100/assets/masks/COCO_val2014_000000554625_ann215463_mask.png,0.4675211185551995,0.0229941364209901,0.0230303697183098,0.4549688496547527,0.0,0.8824983239173889,0.9808965921401978,100,outputs/experiments/noise_density/n100/metrics/sam_iou.csv,0.4549688496547528,-3.708743465163092e-05,0.45500593708940446
COCO_val2014_000000554625_ann1115813,outputs/experiments/noise_density/n100/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n100/stimuli/fragments/COCO_val2014_000000554625_ann1115813_fragmented.png,outputs/experiments/noise_density/n100/assets/masks/COCO_val2014_000000554625_ann1115813_mask.png,0.1027549288418853,0.0283919858818644,0.0280919894366197,0.0768209939559878,0.0003086675302437,0.9046051502227784,1.0029137134552002,100,outputs/experiments/noise_density/n100/metrics/sam_iou.csv,0.07682099395598785,0.0003086675302437335,0.07651232642574411
COCO_val2014_000000554625_ann1708274,outputs/experiments/noise_density/n100/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n100/stimuli/fragments/COCO_val2014_000000554625_ann1708274_fragmented.png,outputs/experiments/noise_density/n100/assets/masks/COCO_val2014_000000554625_ann1708274_mask.png,0.4237909906119336,0.2750635152251365,0.2732357687793427,0.2071582713691366,0.0025149097427702,0.9934514760971068,0.9895349740982056,100,outputs/experiments/noise_density/n100/metrics/sam_iou.csv,0.20715827136913667,0.0025149097427703162,0.20464336162636634
COCO_val2014_000000391895_ann151091,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000391895.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000391895_ann151091_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000391895_ann151091_mask.png,0.0545887374815301,0.0533775514232697,0.0528732638888888,0.0018112397499039,0.0005324393401156,0.9721623063087464,0.9911633729934692,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.0018112397499040194,0.0005324393401156609,0.0012788004097883585
COCO_val2014_000000391895_ann202758,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000391895.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000391895_ann202758_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000391895_ann202758_mask.png,0.0026356114005516,0.0616444672806081,0.0612152777777777,0.0,0.0004571756364062,0.9308426380157472,1.036441683769226,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,-0.06239946708821657,0.000457175636406239,-0.06285664272462281
COCO_val2014_000000522418_ann455475,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000522418.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000522418_ann455475_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000522418_ann455475_mask.png,0.0009188130742581,0.2059150668840905,0.2056705729166666,0.0,0.0003077992065856,0.9294631481170654,1.0050209760665894,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,-0.25776680664372253,0.00030779920658567433,-0.2580746058503082
COCO_val2014_000000522418_ann1085508,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000522418.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000522418_ann1085508_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000522418_ann1085508_mask.png,0.9250212073472638,0.1786226567523453,0.1777311197916666,0.9088147509197488,0.0010842401824239,1.000483155250549,0.980305790901184,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.9088147509197487,0.0010842401824240485,0.9077305107373247
COCO_val2014_000000184613_ann72124,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000184613_ann72124_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000184613_ann72124_mask.png,0.9155139679956604,0.043164116913163,0.0424404761904761,0.9117694201732514,0.0007557135663044,0.9920020699501038,1.0158706903457642,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.9117694201732514,0.0007557135663044654,0.9110137066069469
COCO_val2014_000000184613_ann75495,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000184613_ann75495_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000184613_ann75495_mask.png,0.8639871850881026,0.0376819267539874,0.0372797619047619,0.8587203119558371,0.0004177380232717,0.9888321161270142,0.9979220628738404,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.8587203119558371,0.0004177380232716312,0.8583025739325655
COCO_val2014_000000184613_ann286024,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000184613_ann286024_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000184613_ann286024_mask.png,0.8594285714285714,0.0617963321974303,0.0610952380952381,0.8502814829842268,0.0007467148220336,0.9931596517562866,1.021873116493225,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.8502814829842268,0.0007467148220335836,0.8495347681621932
COCO_val2014_000000184613_ann1202318,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000184613_ann1202318_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000184613_ann1202318_mask.png,0.0406634563937934,0.0673125465778782,0.06675,0.0,0.0006027822961459,0.9133406281471252,0.997978448867798,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,-0.027952363896283527,0.0006027822961459424,-0.028555146192429468
COCO_val2014_000000184613_ann2177286,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000184613_ann2177286_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000184613_ann2177286_mask.png,0.9060501205829924,0.111090457745212,0.1102857142857142,0.894404438677095,0.0009044965023257,0.999146580696106,0.9980195760726928,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.8944044386770948,0.0009044965023257353,0.8934999421747691
COCO_val2014_000000184613_ann900100184613,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000184613_ann900100184613_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000184613_ann900100184613_mask.png,0.0296305479791718,0.0443677386765448,0.0439166666666666,0.0,0.0004717915208348,0.9936912059783936,0.9895094633102416,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,-0.014942336289543934,0.0004717915208348709,-0.015414127810378805
COCO_val2014_000000318219_ann491276,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000318219_ann491276_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000318219_ann491276_mask.png,0.4512569700406388,0.3585048542037149,0.3566153327338129,0.1470996157073011,0.0029368456633117,0.9946967363357544,0.98351788520813,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.14709961570730107,0.0029368456633118065,0.14416277004398925
COCO_val2014_000000318219_ann509155,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000318219_ann509155_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000318219_ann509155_mask.png,0.5506860882415031,0.000716441240963,0.1294430080935251,0.4838776600087691,0.0,0.9939767718315125,0.897049069404602,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.48387766000876914,-0.14786690365975644,0.6317445636685256
COCO_val2014_000000318219_ann1115907,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000318219_ann1115907_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000318219_ann1115907_mask.png,0.06047355828727,0.0343539806948493,0.034054631294964,0.027350332480732,0.0003099030334257,0.9684164524078368,0.9954850673675536,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.02735033248073201,0.00030990303342580964,0.0270404294473062
COCO_val2014_000000318219_ann1116927,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000318219_ann1116927_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000318219_ann1116927_mask.png,0.0002700270027002,0.0289036733765495,0.0285690197841726,0.0,0.0003444954908711,0.7597642540931702,1.026187539100647,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,-0.02913124386375353,0.0003444954908711581,-0.029475739354624688
COCO_val2014_000000318219_ann1969884,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000318219_ann1969884_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000318219_ann1969884_mask.png,0.8120162464556671,0.0339110200199293,0.0337314523381295,0.8054539247922259,0.0001858362069575,0.9884819984436036,1.00826096534729,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.8054539247922259,0.00018583620695748792,0.8052680885852684
COCO_val2014_000000318219_ann1969971,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000318219_ann1969971_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000318219_ann1969971_mask.png,0.7373737373737373,0.0183407873229204,0.0182329136690647,0.7324963667220188,0.0001098770322998,0.963463306427002,1.018000245094299,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.7324963667220188,0.00010987703229983607,0.732386489689719
COCO_val2014_000000554625_ann30093,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000554625_ann30093_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000554625_ann30093_mask.png,0.4553933113518605,0.0288827632138826,0.0286384976525821,0.4393367584241001,0.0002514672042388,0.982239842414856,1.016217827796936,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.4393367584241,0.0002514672042387972,0.43908529121986123
COCO_val2014_000000554625_ann200698,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000554625_ann200698_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000554625_ann200698_mask.png,0.4146160733582389,0.1089086225947236,0.1081279342723004,0.3436458555699549,0.0008753366681421,0.9941143989562988,1.0104645490646362,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.3436458555699551,0.0008753366681422169,0.34277051890181287
COCO_val2014_000000554625_ann215463,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000554625_ann215463_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000554625_ann215463_mask.png,0.4675211185551995,0.0229254476929595,0.0230303697183098,0.4549688496547527,0.0,0.8824983239173889,0.9737758636474608,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.4549688496547528,-0.00010739538067324199,0.45507624503542604
COCO_val2014_000000554625_ann1115813,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000554625_ann1115813_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000554625_ann1115813_mask.png,0.1027549288418853,0.0282580893170006,0.0280919894366197,0.0768209939559878,0.0001709008245386,0.9046051502227784,1.0032801628112793,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.07682099395598785,0.00017090082453854598,0.0766500931314493
COCO_val2014_000000554625_ann1708274,outputs/experiments/noise_density/n200/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n200/stimuli/fragments/COCO_val2014_000000554625_ann1708274_fragmented.png,outputs/experiments/noise_density/n200/assets/masks/COCO_val2014_000000554625_ann1708274_mask.png,0.4237909906119336,0.2754303136146344,0.2732357687793427,0.2071582713691366,0.003019610405985,0.9934514760971068,0.9906498193740844,200,outputs/experiments/noise_density/n200/metrics/sam_iou.csv,0.20715827136913667,0.0030196104059851438,0.20413866096315153
COCO_val2014_000000391895_ann151091,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000391895.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000391895_ann151091_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000391895_ann151091_mask.png,0.0545887374815301,0.0533130971075649,0.0528732638888888,0.0018112397499039,0.0004643868680995,0.9721623063087464,0.9555522203445436,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.0018112397499040194,0.0004643868680996669,0.0013468528818043526
COCO_val2014_000000391895_ann202758,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000391895.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000391895_ann202758_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000391895_ann202758_mask.png,0.0026356114005516,0.0619860092888423,0.0612152777777777,0.0,0.0008209885534141,0.9308426380157472,0.9993288516998292,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,-0.06239946708821657,0.0008209885534142247,-0.0632204556416308
COCO_val2014_000000522418_ann455475,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000522418.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000522418_ann455475_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000522418_ann455475_mask.png,0.0009188130742581,0.2067172186147541,0.2056705729166666,0.0,0.0013176468885593,0.9294631481170654,0.9735649824142456,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,-0.25776680664372253,0.001317646888559355,-0.2590844535322819
COCO_val2014_000000522418_ann1085508,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000522418.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000522418_ann1085508_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000522418_ann1085508_mask.png,0.9250212073472638,0.1793112291869426,0.1777311197916666,0.9088147509197488,0.0019216456238446,1.000483155250549,0.998775601387024,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.9088147509197487,0.0019216456238446717,0.9068931052959041
COCO_val2014_000000184613_ann72124,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000184613_ann72124_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000184613_ann72124_mask.png,0.9155139679956604,0.0431126276559701,0.0424404761904761,0.9117694201732514,0.0007019422279044,0.9920020699501038,0.9929165840148926,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.9117694201732514,0.0007019422279044697,0.9110674779453469
COCO_val2014_000000184613_ann75495,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000184613_ann75495_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000184613_ann75495_mask.png,0.8639871850881026,0.0400184228033365,0.0372797619047619,0.8587203119558371,0.0028447110491757,0.9888321161270142,0.9513553380966188,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.8587203119558371,0.0028447110491757167,0.8558756009066614
COCO_val2014_000000184613_ann286024,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000184613_ann286024_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000184613_ann286024_mask.png,0.8594285714285714,0.061794471971535,0.0610952380952381,0.8502814829842268,0.000744733549842,0.9931596517562866,0.9953547716140748,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.8502814829842268,0.0007447335498420132,0.8495367494343847
COCO_val2014_000000184613_ann1202318,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000184613_ann1202318_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000184613_ann1202318_mask.png,0.0406634563937934,0.0675189531121734,0.06675,0.0,0.0008239519016056,0.9133406281471252,0.971254825592041,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,-0.027952363896283527,0.0008239519016055701,-0.0287763157978891
COCO_val2014_000000184613_ann2177286,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000184613_ann2177286_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000184613_ann2177286_mask.png,0.9060501205829924,0.1112378642234003,0.1102857142857142,0.894404438677095,0.0010701749460183,0.999146580696106,0.990536332130432,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.8944044386770948,0.0010701749460184265,0.8933342637310764
COCO_val2014_000000184613_ann900100184613,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000184613.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000184613_ann900100184613_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000184613_ann900100184613_mask.png,0.0296305479791718,0.0444728419098367,0.0439166666666666,0.0,0.0005817225588808,0.9936912059783936,0.9892005920410156,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,-0.014942336289543934,0.0005817225588809564,-0.015524058848424891
COCO_val2014_000000318219_ann491276,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000318219_ann491276_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000318219_ann491276_mask.png,0.4512569700406388,0.3596344592497245,0.3566153327338129,0.1470996157073011,0.0046925683335602,0.9946967363357544,0.9914299249649048,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.14709961570730107,0.004692568333560353,0.1424070473737407
COCO_val2014_000000318219_ann509155,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000318219_ann509155_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000318219_ann509155_mask.png,0.5506860882415031,0.1304547293793135,0.1294430080935251,0.4838776600087691,0.0011621539947346,0.9939767718315125,1.00136137008667,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.48387766000876914,0.0011621539947347602,0.4827155060140344
COCO_val2014_000000318219_ann1115907,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000318219_ann1115907_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000318219_ann1115907_mask.png,0.06047355828727,0.0345467555755749,0.034054631294964,0.027350332480732,0.0005094742379381,0.9684164524078368,0.8770713806152344,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.02735033248073201,0.0005094742379381661,0.026840858242793846
COCO_val2014_000000318219_ann1116927,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000318219_ann1116927_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000318219_ann1116927_mask.png,0.0002700270027002,0.0288668224630788,0.0285690197841726,0.0,0.0003065608210682,0.7597642540931702,0.9766513109207152,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,-0.02913124386375353,0.00030656082106835593,-0.029437804684821888
COCO_val2014_000000318219_ann1969884,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000318219_ann1969884_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000318219_ann1969884_mask.png,0.8120162464556671,0.0337748475657244,0.0337314523381295,0.8054539247922259,4.491011085888815e-05,0.9884819984436036,0.9960950613021852,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.8054539247922259,4.4910110858837886e-05,0.805409014681367
COCO_val2014_000000318219_ann1969971,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000318219.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000318219_ann1969971_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000318219_ann1969971_mask.png,0.7373737373737373,0.018314042466359,0.0182329136690647,0.7324963667220188,8.263548292041344e-05,0.963463306427002,0.995824098587036,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.7324963667220188,8.26354829203887e-05,0.7324137312390984
COCO_val2014_000000554625_ann30093,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000554625_ann30093_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000554625_ann30093_mask.png,0.4553933113518605,0.0288793709268177,0.0286384976525821,0.4393367584241001,0.0002479749029104,0.982239842414856,0.9885451793670654,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.4393367584241,0.0002479749029105038,0.4390887835211895
COCO_val2014_000000554625_ann200698,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000554625_ann200698_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000554625_ann200698_mask.png,0.4146160733582389,0.1090995236103451,0.1081279342723004,0.3436458555699549,0.0010893819588932,0.9941143989562988,1.0055915117263794,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.3436458555699551,0.0010893819588933481,0.34255647361106173
COCO_val2014_000000554625_ann215463,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000554625_ann215463_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000554625_ann215463_mask.png,0.4675211185551995,0.023292305637784,0.0230303697183098,0.4549688496547527,0.0002681106058523,0.8824983239173889,0.9931519031524658,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.4549688496547528,0.0002681106058523799,0.45470073904890046
COCO_val2014_000000554625_ann1115813,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000554625_ann1115813_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000554625_ann1115813_mask.png,0.1027549288418853,0.0282821345090784,0.0280919894366197,0.0768209939559878,0.0001956410178659,0.9046051502227784,1.0046790838241575,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.07682099395598785,0.00019564101786596156,0.0766253529381219
COCO_val2014_000000554625_ann1708274,outputs/experiments/noise_density/n400/assets/images/COCO_val2014_000000554625.png,outputs/experiments/noise_density/n400/stimuli/fragments/COCO_val2014_000000554625_ann1708274_fragmented.png,outputs/experiments/noise_density/n400/assets/masks/COCO_val2014_000000554625_ann1708274_mask.png,0.4237909906119336,0.2751228755847693,0.2732357687793427,0.2071582713691366,0.0025965873447803,0.9934514760971068,0.9895032644271852,400,outputs/experiments/noise_density/n400/metrics/sam_iou.csv,0.20715827136913667,0.00259658734478036,0.20456168402435632
COCO_val2014_000000391895_ann151091,outputs/experiments/noise_density/n50/assets/images/COCO_val2014_000000391895.png,outputs/experiments/noise_density/n50/stimuli/fragments/COCO_val2014_000000391895_ann151091_fragmented.png,outputs/experiments/noise_density/n50/assets/masks/COCO_val2014_000000391895_ann151091_mask.png,0.0545887374815301,0.0532648987738808,0.0528732638888888,0.0018112397499039,0.0004134978668218,0.9721623063087464,0.9949376583099364,50,outputs/experiments/noise_density/n50/metrics/sam_iou.csv,0.0018112397499040194,0.0004134978668219687,0.0013977418830820507
COCO_val2014_000000391895_ann202758,outputs/experiments/noise_density/n50/assets/images/COCO_val2014_000000391895.png,outputs/experiments/noise_density/n50/stimuli/fragments/COCO_val2014_000000391895_ann202758_fragmented.png,outputs/experiments/noise_density/n50/assets/masks/COCO_val2014_000000391895_ann202758_mask.png,0.0026356114005516,0.0008497981729339,0.0612152777777777,0.0,0.0,0.9308426380157472,0.8611822128295898,50,outputs/experiments/noise_density/n50/metrics/sam_iou.csv,-0.06239946708821657,-0.0643017277293894,0.001902260641172826
COCO_val2014_000000522418_ann455475,outputs/experiments/noise_density/n50/assets/images/COCO_val2014_000000522418.png,outputs/experiments/noise_density/n50/stimuli/fragments/COCO_val2014_000000522418_ann455475_fragmented.png,outputs/experiments/noise_density/n50/assets/masks/COCO_val2014_000000522418_ann455475_mask.png,0.0009188130742581,0.2064826599834669,0.2056705729166666,0.0,0.0010223555103355,0.9294631481170654,0.9987120628356934,50,outputs/experiments/noise_density/n50/metrics/sam_iou.csv,-0.25776680664372253,0.0010223555103355223,-0.25878916215405806
